date,location,type
2023-03-03, Mercury St. New Cabalan ,OEDC
2023-03-03, Pluto St.,OEDC
2023-03-03, Jupiter St.,OEDC
2023-03-03, Venus St.,OEDC
2023-03-03, Amelia Heights,OEDC
2023-03-04,Bajac (Anonas St. and Brill St.) and Portion of East Tapinac (Dela Cruz Drive),OEDC
2023-03-04, Portion of West Bajac,OEDC
2023-03-11,Bajac (Anonas St. and Brill St.) and Portion of East Tapinac (Dela Cruz Drive),OEDC
2023-03-11, Portion of West Bajac,OEDC
2023-03-12, Upper Grotto,OEDC
2023-03-12, Portion of Mabayuan,OEDC
2023-03-14, Upper Grotto,OEDC
2023-03-14, Portion of Mabayuan,OEDC
2023-03-19, corner National High way Old Cabalan ,OEDC
2023-03-19, Bennet Road,OEDC
2023-03-23, Gordon Heights ,OEDC
2023-03-23, Portion of Acacia St. and Ruano St.,OEDC
2023-03-23, Dayanan St. Woodhouse St. and Pacheco St. of Barangay Gordon Heights ,OEDC
2023-03-23, Upper De guzman St.,OEDC
2023-03-23, Domingo St.,OEDC
2023-03-23, Ruano St.,OEDC
2023-03-23, Sander St.,OEDC
2023-03-27, Whole of Bo. Barretto ,OEDC
2023-03-27, Bgry. Kalaklan - Coral St. - Nabaculao - Hiway from Church of Christ to Bo. Barretto ,OEDC
2023-03-28, Bo. Barretto ,OEDC
2023-03-28, Portion of Manggahan Rizal Ext.,OEDC
2023-04-03, Brgy. New Asinan ,OEDC
2023-04-03, Brgy. Pag-Asa ,OEDC
2023-04-03, Brgy. New Kalalake ,OEDC
2023-04-03, Brgy. East Tapinac ,OEDC
2023-04-03, Portion of Brgy. West Tapinac - Portion of Esteban St. - 14th St. - Portion of Corpuz St. ,OEDC
2023-04-03, Bgry. Kalaklan - CBMU St. ,OEDC
2023-04-03,Kalaklan Ridge ,OEDC
2023-04-04, Bo. Barretto ,OEDC
2023-04-04, Manggahan St.,OEDC
2023-04-04, Mahogani St.,OEDC
2023-04-04, Rizal Ext.,OEDC
2023-04-07, Old Cabalan ,OEDC
2023-04-07, Apitong St.,OEDC
2023-04-13, Old Cabalan ,OEDC
2023-04-13, Apitong St.,OEDC
2023-04-13, New Cabalan,OEDC
2023-04-13, Saturn St.,OEDC
2023-04-16, New Cabalan,OEDC
2023-04-16, Saturn St.,OEDC
2023-04-17, Old Cabalan ,OEDC
2023-04-17, Portion of  Bennet Road,OEDC
2023-04-24, Old Cabalan ,OEDC
2023-04-24, National Highway Corner Apitong St.,OEDC
2023-05-01, Old Cabalan ,OEDC
2023-05-01, National Highway Corner Apitong St.,OEDC
2023-05-04, Old Cabalan ,OEDC
2023-05-04, National Highway Corner Apitong St.,OEDC
2023-05-07, Old Cabalan ,OEDC
2023-05-07, National Highway Corner Apitong St.,OEDC
2023-05-07, 14th St.) ,OEDC
2023-05-07, Portion of East Tapinac (Hansen St.,OEDC
2023-05-09, Bo. Barretto ,OEDC
2023-05-09, Portion of Rizal St. and Banaba St.,OEDC
2023-05-11, Bo. Barretto ,OEDC
2023-05-11, Portion of Rizal St. and Banaba St.,OEDC
2023-05-16, Highway from Church of Christ to Bo. Barretto Whole of Bo. Barretto ,OEDC
2023-05-16, Nagbaculao ,OEDC
2023-05-16, Coral St. ,OEDC
2023-05-16,  Bgry. Kalaklan ,OEDC
2023-05-21, Highway from Church of Christ to Bo. Barretto Whole of Bo. Barretto ,OEDC
2023-05-21, Nagbaculao ,OEDC
2023-05-21, Coral St. ,OEDC
2023-05-21,  Bgry. Kalaklan ,OEDC
2023-05-21, Whole of Bo. Barretto ,OEDC
2023-05-21,  Portion of Kalaklan from NGCP going to Barretto,OEDC
2023-05-25, Brgy. New Asinan  Line crew,OEDC
2023-05-25, Brgy. Pag-Asa ,OEDC
2023-05-25, Brgy. New Kalalake ,OEDC
2023-05-25, Brgy. East Tapinac ,OEDC
2023-05-25, Portion of Brgy. West Tapinac - Portion of Esteban St. - 14th St. - Portion of Corpuz St. ,OEDC
2023-05-25, Bgry. Kalaklan - CBMU St. ,OEDC
2023-05-25, Kalaklan Ridge ,OEDC
2023-05-30, Brgy. New Asinan  Line crew,OEDC
2023-05-30, Brgy. Pag-Asa ,OEDC
2023-05-30, Brgy. New Kalalake ,OEDC
2023-05-30, Brgy. East Tapinac ,OEDC
2023-05-30, Portion of Brgy. West Tapinac - Portion of Esteban St. - 14th St. - Portion of Corpuz St. ,OEDC
2023-05-30, Bgry. Kalaklan - CBMU St. ,OEDC
2023-05-30, Kalaklan Ridge ,OEDC
2023-06-02, Portion of Otero Avenue ,OEDC
2023-06-02, Bennet Road ,OEDC
2023-06-02, Brgy. Sta. Rita  - Except Dominguez Street ,OEDC
2023-06-04,asa ,OEDC
2023-06-04, Portion of Barangay Pag,OEDC
2023-06-05,asa ,OEDC
2023-06-05, Portion of Barangay Pag,OEDC
2023-06-09, Sta. Rita .,OEDC
2023-06-09, Dominguez St.,OEDC
2023-06-09, portion of Santolan Street and portion of Mabolo Street Sta. Rita ,OEDC
2023-06-09, Avocado Extension,OEDC
2023-06-09, Manggahan Street,OEDC
2023-06-10, portion of Santolan Street and portion of Mabolo Street Sta. Rita ,OEDC
2023-06-10, Avocado Extension,OEDC
2023-06-10, Manggahan Street,OEDC
2023-06-11, portion of Santolan Street and portion of Mabolo Street Sta. Rita ,OEDC
2023-06-11, Avocado Extension,OEDC
2023-06-11, Manggahan Street,OEDC
2023-06-12, portion of Santolan Street and portion of Mabolo Street Sta. Rita ,OEDC
2023-06-12, Avocado Extension,OEDC
2023-06-12, Manggahan Street,OEDC
2023-06-15, portion of Santolan Street and portion of Mabolo Street Sta. Rita ,OEDC
2023-06-15, Avocado Extension,OEDC
2023-06-15, Manggahan Street,OEDC
2023-06-19,. Bo. Barretto ,OEDC
2023-06-19, Abra St.,OEDC
2023-06-21,Bajac ,OEDC
2023-06-21, Portion of Brgy. Mabayuan and Portion of Brgy. East Bajac,OEDC
2023-06-22, Barretto,OEDC
2023-06-22, Rosal Street,OEDC
2023-06-29, Brgy. New Asinan ,OEDC
2023-06-29, Brgy. Pag-Asa ,OEDC
2023-06-29, Brgy. New Kalalake ,OEDC
2023-06-29, Brgy. East Tapinac ,OEDC
2023-06-29, Portion of Brgy. West Tapinac - Portion of Esteban St. - 14th St. - Portion of Corpuz St. ,OEDC
2023-06-29, Bgry. Kalaklan - CBMU St. ,OEDC
2023-06-29, Kalaklan Ridge ,OEDC
2023-07-02, New Cabalan,OEDC
2023-07-02, Portion of Iram,OEDC
2023-07-03, Portion of Otero Avenue ,OEDC
2023-07-03, Bennet Road ,OEDC
2023-07-03, Brgy. Sta. Rita  - Except Dominguez Street ,OEDC
2023-07-03, Bo. Barretto,OEDC
2023-07-03, Rizal Ext. Manggahan St.,OEDC
2023-07-08, Bo. Barretto,OEDC
2023-07-08, Rizal Ext. Manggahan St.,OEDC
2023-07-08, Bo. Barretto,OEDC
2023-07-08, Rizal Ext. Manggahan St.,OEDC
2023-07-08, Bo. Barretto,OEDC
2023-07-08, Rizal Ext. Manggahan St.,OEDC
2023-07-13,bajac ,OEDC
2023-07-13,Bajac and Whole of East Bajac,OEDC
2023-07-13, Portion of West Bajac,OEDC
2023-07-13, Brgy. New Asinan,OEDC
2023-07-13, Brgy. Pag-Asa ,OEDC
2023-07-13, Brgy. New Kalalake ,OEDC
2023-07-13, Brgy. East Tapinac ,OEDC
2023-07-13, Portion of Brgy. West Tapinac - Portion of Esteban St. - 14th St. - Portion of Corpuz St. ,OEDC
2023-07-13, Bgry. Kalaklan - CBMU St. ,OEDC
2023-07-13, Kalaklan Ridge ,OEDC
2023-07-15, Brgy. New Asinan,OEDC
2023-07-15, Brgy. Pag-Asa ,OEDC
2023-07-15, Brgy. New Kalalake ,OEDC
2023-07-15, Brgy. East Tapinac ,OEDC
2023-07-15, Portion of Brgy. West Tapinac - Portion of Esteban St. - 14th St. - Portion of Corpuz St. ,OEDC
2023-07-15, Bgry. Kalaklan - CBMU St. ,OEDC
2023-07-15, Kalaklan Ridge ,OEDC
2023-07-15, Globe and potion of Kalaklan Ridge. ,OEDC
2023-07-15, ABS-CBN,OEDC
2023-07-15, GMA-7,OEDC
2023-07-15, Liberty,OEDC
2023-07-19, Globe and potion of Kalaklan Ridge. ,OEDC
2023-07-19, ABS-CBN,OEDC
2023-07-19, GMA-7,OEDC
2023-07-19, Liberty,OEDC
2023-07-20, Globe and potion of Kalaklan Ridge. ,OEDC
2023-07-20, ABS-CBN,OEDC
2023-07-20, GMA-7,OEDC
2023-07-20, Liberty,OEDC
2023-07-22,bajac ,OEDC
2023-07-22, Portion of East Bajac,OEDC
2023-07-23,bajac ,OEDC
2023-07-23, Portion of East Bajac,OEDC
2023-07-26, Brgy. New Asinan ,OEDC
2023-07-26, Brgy. Pag-Asa ,OEDC
2023-07-26, Brgy. New Kalalake ,OEDC
2023-07-26, Brgy. East Tapinac ,OEDC
2023-07-26, Portion of Brgy. West Tapinac - Portion of Esteban St. - 14th St. - Portion of Corpuz St. ,OEDC
2023-07-26, Bgry. Kalaklan - CBMU St. ,OEDC
2023-07-26, Kalaklan Ridge ,OEDC
2023-07-27, Brgy. New Asinan ,OEDC
2023-07-27, Brgy. Pag-Asa ,OEDC
2023-07-27, Brgy. New Kalalake ,OEDC
2023-07-27, Brgy. East Tapinac ,OEDC
2023-07-27, Portion of Brgy. West Tapinac - Portion of Esteban St. - 14th St. - Portion of Corpuz St. ,OEDC
2023-07-27, Bgry. Kalaklan - CBMU St. ,OEDC
2023-07-27, Kalaklan Ridge ,OEDC
2023-07-27,bajac ,OEDC
2023-07-27, Caron ST corner 20th St West Bajac,OEDC
2023-07-27,bajac ,OEDC
2023-07-27, Caron ST corner 20th St West Bajac,OEDC
2023-07-28, Portion of Otero Avenue ,OEDC
2023-07-28, Bennet Road ,OEDC
2023-07-28, Brgy. Sta. Rita  - Except Dominguez Street ,OEDC
2023-07-28, Portion of Otero Avenue ,OEDC
2023-07-28, Bennet Road ,OEDC
2023-07-28, Brgy. Sta. Rita  - Except Dominguez Street ,OEDC
2023-07-28, Brgy. West Bajac-Bajac ,OEDC
2023-07-28, Brgy. East Bajac-Bajac ,OEDC
2023-07-28,Brgy. Mabayuan ,OEDC
2023-07-29, Brgy. West Bajac-Bajac ,OEDC
2023-07-29, Brgy. East Bajac-Bajac ,OEDC
2023-07-29,Brgy. Mabayuan ,OEDC
2023-07-29,Portion of Otero Ave. ,OEDC
2023-07-29,Brgy. Old Cabalan (Bennet Road) ,OEDC
2023-07-29,Brgy. Sta. Rita  ,OEDC
2023-07-29,Brgy. West Bajac-Bajac ,OEDC
2023-07-29,Brgy. East Bajac- Bajac ,OEDC
2023-07-29, Brgy. Gordon Heights  ,OEDC
2023-07-29,Brgy. Mabayuan ,OEDC
2023-07-29,Portion of Otero Ave. ,OEDC
2023-07-29,Brgy. Old Cabalan (Bennet Road) ,OEDC
2023-07-29,Brgy. Sta. Rita  ,OEDC
2023-07-29,Brgy. West Bajac-Bajac ,OEDC
2023-07-29,Brgy. East Bajac- Bajac ,OEDC
2023-07-29, Brgy. Gordon Heights  ,OEDC
2023-07-29,Brgy. Mabayuan ,OEDC
2023-07-31, Barretto. ,OEDC
2023-07-31, Portion of Burgos Street and Solis Street,OEDC
2023-07-31, Brgy. New Asinan ,OEDC
2023-07-31, Brgy. Pag-Asa ,OEDC
2023-07-31, Brgy. New Kalalake ,OEDC
2023-07-31, Brgy. East Tapinac ,OEDC
2023-07-31, Portion of Brgy. West Tapinac - Portion of Esteban St. - 14th St. - Portion of Corpuz St. ,OEDC
2023-07-31, Bgry. Kalaklan - CBMU St. ,OEDC
2023-07-31, Kalaklan Ridge ,OEDC
2023-08-03,Kalaklan Cemetery to Church of Christ ,OEDC
2023-08-03,Kalaklan Cemetery to Church of Christ ,OEDC
2023-08-05,Kalaklan Cemetery to Church of Christ ,OEDC
2023-08-07,Balic Elementary School Sta. Rita ,OEDC
2023-08-07, Along Balic,OEDC
2023-08-10,asa ,OEDC
2023-08-10, Portion of Gladiola Street Brgy. Pag,OEDC
2023-08-11,Bajac,OEDC
2023-08-11, Portion of 25th Street Brgy. East Bajac,OEDC
2023-08-12, Bgry. Kalaklan - Coral St. - Nagbaculao - Highway from Church of Christ to Bo. Barretto  Whole,OEDC
2023-08-14, Bgry. Kalaklan - Coral St. - Nagbaculao - Highway from Church of Christ to Bo. Barretto  Whole,OEDC
2023-08-15,bajac,OEDC
2023-08-15, Portion of West Bajac,OEDC
2023-08-15,bajac,OEDC
2023-08-15, Portion of West Bajac,OEDC
2023-08-15,bajac,OEDC
2023-08-15, Portion of West Bajac,OEDC
2023-08-19,bajac,OEDC
2023-08-19, Portion of West Bajac,OEDC
2023-08-20,bajac,OEDC
2023-08-20, Portion of West Bajac,OEDC
2023-08-25,6 New Cabalan.  Line crew,OEDC
2023-08-25, P,OEDC
2023-08-26,6 New Cabalan.  Line crew,OEDC
2023-08-26, P,OEDC
2023-08-26, 10th St Perimeter Brgy Pag-asa ,OEDC
2023-08-26, Natividad St,OEDC
2023-08-26, Portion of Murphy St,OEDC
2023-08-26, Bonifacio Ext,OEDC
2023-08-26, Bonifacio St.,OEDC
2023-08-26, Mercury St and Eliseo Tala St New Cabalan ,OEDC
2023-08-26, Venus St,OEDC
2023-08-26, Jupiter St,OEDC
2023-08-27, Gordon Heights ,OEDC
2023-08-27, Rimas St.,OEDC
2023-08-29, Xerophyte St. ,OEDC
2023-08-29,Waling St. ,OEDC
2023-08-29, Waling,OEDC
2023-08-29, Verbena St. ,OEDC
2023-08-29, Portion of Gordon Heights ,OEDC
2023-08-30, New Cabalan ,OEDC
2023-08-30, Portion of Iram,OEDC
2023-08-31, New Cabalan ,OEDC
2023-08-31, Portion of Iram,OEDC
2023-09-03, New Cabalan ,OEDC
2023-09-03, Portion of Iram,OEDC
2023-09-05, New Cabalan ,OEDC
2023-09-05, Portion of Iram,OEDC
2023-09-15, New Cabalan ,OEDC
2023-09-15, Portion of Iram,OEDC
2023-09-15, New Cabalan ,OEDC
2023-09-15, Portion of Iram,OEDC
2023-09-21, New Cabalan ,OEDC
2023-09-21, Portion of Iram,OEDC
2023-09-23, Brgy. West Bajac-Bajac  Line crew,OEDC
2023-09-23, Brgy. East Bajac-Bajac ,OEDC
2023-09-23, Brgy. Mabayuan ,OEDC
2023-09-23, New Cabalan ,OEDC
2023-09-23, Landfill Area,OEDC
2023-09-24, New Cabalan,OEDC
2023-09-24, Jasmin Street Iram,OEDC
2023-09-25, New Cabalan ,OEDC
2023-09-25, Portion of Tagumpay St.,OEDC
2023-10-02, Portion of Otero Avenue ,OEDC
2023-10-02, Bennet Road  ,OEDC
2023-10-02, Brgy. Sta. Rita   ,OEDC
2023-10-06, Crusher,OEDC
2023-10-06, Sta. Rita  • Portion of Bennet Road,OEDC
2023-10-06, Tabacuhan,OEDC
2023-10-06,  • Portion of Hulo,OEDC
2023-10-09, Sta. Rita  ,OEDC
2023-10-09, Portion of Dahlia St corner Amapola St.,OEDC
2023-10-10, New Cabalan ,OEDC
2023-10-10, Landfill,OEDC
2023-10-10, Tagumpay St.,OEDC
2023-10-17, New Cabalan ,OEDC
2023-10-17, Landfill,OEDC
2023-10-17, Tagumpay St.,OEDC
2023-10-20, Barretto and Columban Barretto ,OEDC
2023-10-20, Jasmin St. corner Rizal St.,OEDC
2023-10-24, Mahogany Street,OEDC
2023-10-24, Rizal Extension ,OEDC
2023-10-24,  Portion of Brgy. Barretto ,OEDC
2023-10-25, Old Cabalan ,OEDC
2023-10-25, Mulawin lane.,OEDC
2023-10-29, Old Cabalan ,OEDC
2023-10-29, Mulawin lane.,OEDC
2023-10-30, Old Cabalan ,OEDC
2023-10-30, Mulawin lane.,OEDC
2023-11-03, Old Cabalan ,OEDC
2023-11-03, Villa Miranda,OEDC
2023-11-04,bajac ,OEDC
2023-11-04, 24th corner Elicano St. Little Baguio East Bajac,OEDC
2023-11-06, portion of Bacon St. and portion of Donor St. East Tapinac,OEDC
2023-11-06, 13th corner 14th St,OEDC
2023-11-06, portion of Bacon St. and portion of Donor St. East Tapinac,OEDC
2023-11-06, 13th corner 14th St,OEDC
2023-11-08, East Tapinac ,OEDC
2023-11-08, Portion of Magsaysay Drive and Gallagher St.,OEDC
2023-11-15, East Tapinac ,OEDC
2023-11-15, Portion of Magsaysay Drive and Gallagher St.,OEDC
2023-11-19, Kalaklan ,OEDC
2023-11-19, Portion of Coral St.,OEDC
2023-11-19, Old Cabalan. ,OEDC
2023-11-19, Portion of Apitong Street,OEDC
2023-11-24, Barretto ,OEDC
2023-11-24, Along #47 Nat'l Hi-Way,OEDC
2023-12-02, Gordon Heights ,OEDC
2023-12-02, Along Waterdam Road,OEDC
2023-12-08,asa ,OEDC
2023-12-08, Along Gordon Avenue Brgy. Pag,OEDC
2023-12-14, Whole of Brgy. Gordon Heights - Except Cleopatra Street - Except Osmundson Street ,OEDC
2023-12-14, Brgy. Mabayuan - Mercurio St.  ,OEDC
2023-12-16, Gordon Heights ,OEDC
2023-12-16, Portion of Ruano St.,OEDC
2023-12-17, West Bajac-Bajac ,OEDC
2023-12-17, Portion of Anonas St.,OEDC
2023-12-17, West Bajac-Bajac ,OEDC
2023-12-17, Portion of Caron St.,OEDC
2023-12-24, Portion Brgy. Banicain - 1st street - Abille Street - Basa Street - Gil Street ,OEDC
2023-12-24, Portion of East Tapinac  - Portion of Hansen St. - Portion of Gallagher St. - East 6th St. - SM City Downtown  ,OEDC
2023-12-24, James L. Gordon Hospital  ,OEDC
2023-12-24, RM Mall ,OEDC
2023-12-24, YBC Mall ,OEDC
2023-12-24, Columban College ,OEDC
2023-12-24, Columban Alley ,OEDC
2023-12-24, Fendler St. ,OEDC
2023-12-24, East 1st St. ,OEDC
2023-12-24, East 3rd St. ,OEDC
2023-12-24, Portion of Rizal Ave. ,OEDC
2023-12-24, Magsaysay Drive ,OEDC
2023-12-24, Portion of West Tapinac - Portion of Foster St.  ,OEDC
2023-12-24, Brgy. Kalaklan ,OEDC
2023-12-26, Brgy. New Asinan ,OEDC
2023-12-26, Brgy. Pag-Asa ,OEDC
2023-12-26, Brgy. New Kalalake ,OEDC
2023-12-26, Brgy. East Tapinac ,OEDC
2023-12-26, Portion of Brgy. West Tapinac - Portion of Esteban St. - 14th St. - Portion of Corpuz St. ,OEDC
2023-12-26, Bgry. Kalaklan - CBMU St. ,OEDC
2023-12-26, Kalaklan Ridge ,OEDC
2023-12-31, Gordon Heights  ,OEDC
2023-12-31, Portion of Balite St.,OEDC
2024-01-07,Bajac,OEDC
2024-01-07, 18th St. corner Canda St. East Bajac,OEDC
2024-01-09, Little St. ,OEDC
2024-01-09, Gordon St. ,OEDC
2024-01-09, 1st St. ,OEDC
2024-01-09,  Portion of Brgy. Banicain. ,OEDC
2024-01-21, Rosal St. and Columban College Bo. Barretto ,OEDC
2024-01-21, Santan St.,OEDC
2024-01-21, Camia St.,OEDC
2024-01-21, whole of  Jasmin St.,OEDC
2024-01-21, Portion of Rizal St.,OEDC
2024-01-26,Pacheco St. ,OEDC
2024-01-26,Woodhouse St.  ,OEDC
2024-01-26,Sander St.  ,OEDC
2024-01-29, Brgy. New Asinan ,OEDC
2024-01-29, Brgy. Pag-Asa ,OEDC
2024-01-29, Brgy. New Kalalake ,OEDC
2024-01-29, Brgy. East Tapinac ,OEDC
2024-01-29, Portion of Brgy. West Tapinac - Portion of Esteban St. - 14th St. - Portion of Corpuz St. ,OEDC
2024-01-29, Bgry. Kalaklan - CBMU St. ,OEDC
2024-01-29, Kalaklan Ridge ,OEDC
2024-02-11, Gordon Heights ,OEDC
2024-02-11, Portion of Woodhouse Street,OEDC
2023-02-13, West Bajac-Bajac ,OEDC
2023-02-13, Portion of Anonas St.,OEDC
2024-02-21, New Cabalan (near Christian School),OEDC
2024-02-21,  Purok-5 National Hi-way,OEDC
2024-02-22, New Cabalan (near Christian School) ,OEDC
2024-02-22,  Purok-5 National Hi-way,OEDC
2023-02-23, Norton St and Portion of 14th St New Kalalake ,OEDC
2023-02-23, Murphy St,OEDC
2024-02-25, Norton St and Portion of 14th St New Kalalake ,OEDC
2024-02-25, Murphy St,OEDC
2024-03-02, Old Cabalan ,OEDC
2024-03-02, Portion of Purok 8,OEDC
2024-03-04, New Kalalake ,OEDC
2024-03-04, Portion of Norton St.,OEDC
2024-03-08, West Tapinac ,OEDC
2024-03-08, near WBT,OEDC
2024-03-08, Portion of Rizal Ave.,OEDC
2024-03-13, Sta. Rita ,OEDC
2024-03-13, Brgy,OEDC
2024-03-13, Portion of Dominguez Street,OEDC
2024-03-14, Portion of Old Cabalan and Portion of Rizal Avenue.,OEDC
2024-03-14, Whole of New Cabalan,OEDC
2024-03-14, Sta. Rita. ,OEDC
2024-03-14, Brgy,OEDC
2024-03-14, Clark Street,OEDC
2024-03-16, Sta. Rita,OEDC
2024-03-16, Portion Holy Spirit Tabacuhan,OEDC
2024-03-17, Portion Brgy. Banicain - 1st street - Abille Street - Basa Street - Gil Street ,OEDC
2024-03-17, Portion of East Tapinac  - Portion of Hansen St. - Portion of Gallagher St. - East 6th St. - SM City Downtown ,OEDC
2024-03-17, James L. Gordon Hospital ,OEDC
2024-03-17, RM Mall ,OEDC
2024-03-17, YBC Mall ,OEDC
2024-03-17, Columban College ,OEDC
2024-03-17, Columban Alley ,OEDC
2024-03-17, Fendler St. ,OEDC
2024-03-17, East 1st St. ,OEDC
2024-03-17, East 3rd St. ,OEDC
2024-03-17, Portion of Rizal Ave. ,OEDC
2024-03-17, Magsaysay Drive ,OEDC
2024-03-17, Portion of West Tapinac - Portion of Foster St. ,OEDC
2024-03-17, Brgy. Kalaklan ,OEDC
2024-03-17, Portion of East Tapinac  - Portion of Hansen St. - Portion of Gallagher St. - East 6th St. ,OEDC
2024-03-17, James L. Gordon Hospital ,OEDC
2024-03-17, RM Mall ,OEDC
2024-03-17, YBC Mall ,OEDC
2024-03-17, Columban College ,OEDC
2024-03-17, Columban Alley ,OEDC
2024-03-17, Fendler St. ,OEDC
2024-03-17, East 1st St. ,OEDC
2024-03-17, East 3rd St. ,OEDC
2024-03-17, Portion of Rizal Ave. ,OEDC
2024-03-17, Magsaysay Drive ,OEDC
2024-03-17, Portion of West Tapinac - Portion of Foster St. ,OEDC
2024-03-17, Brgy. Kalaklan ,OEDC
2024-03-17, Portion of East Tapinac  - Portion of Hansen St. - Portion of Gallagher St. - East 6th St. ,OEDC
2024-03-17, James L. Gordon Hospital ,OEDC
2024-03-17, RM Mall ,OEDC
2024-03-17, YBC Mall ,OEDC
2024-03-17, Columban College ,OEDC
2024-03-17, Columban Alley ,OEDC
2024-03-17, Fendler St. ,OEDC
2024-03-17, East 1st St. ,OEDC
2024-03-17, East 3rd St. ,OEDC
2024-03-17, Portion of Rizal Ave. ,OEDC
2024-03-17, Magsaysay Drive ,OEDC
2024-03-17, Portion of West Tapinac - Portion of Foster St. ,OEDC
2024-03-17, Brgy. Kalaklan ,OEDC
2024-03-19, Portion of East Tapinac  - Portion of Hansen St. - Portion of Gallagher St. - East 6th St. ,OEDC
2024-03-19, James L. Gordon Hospital ,OEDC
2024-03-19, RM Mall ,OEDC
2024-03-19, YBC Mall ,OEDC
2024-03-19, Columban College ,OEDC
2024-03-19, Columban Alley ,OEDC
2024-03-19, Fendler St. ,OEDC
2024-03-19, East 1st St. ,OEDC
2024-03-19, East 3rd St. ,OEDC
2024-03-19, Portion of Rizal Ave. ,OEDC
2024-03-19, Magsaysay Drive ,OEDC
2024-03-19, Portion of West Tapinac - Portion of Foster St. ,OEDC
2024-03-19, Brgy. Kalaklan ,OEDC
2024-03-25, Portion of East Tapinac  - Portion of Hansen St. - Portion of Gallagher St. - East 6th St. ,OEDC
2024-03-25, James L. Gordon Hospital ,OEDC
2024-03-25, RM Mall ,OEDC
2024-03-25, YBC Mall ,OEDC
2024-03-25, Columban College ,OEDC
2024-03-25, Columban Alley ,OEDC
2024-03-25, Fendler St. ,OEDC
2024-03-25, East 1st St. ,OEDC
2024-03-25, East 3rd St. ,OEDC
2024-03-25, Portion of Rizal Ave. ,OEDC
2024-03-25, Magsaysay Drive ,OEDC
2024-03-25, Portion of West Tapinac - Portion of Foster St. ,OEDC
2024-03-25, Brgy. Kalaklan ,OEDC
2024-03-27, portion of 25th and 26th St. East bajac-bajac,OEDC
2024-03-27, portion of Elicano St.,OEDC
2024-03-27, portion of Little Baguio,OEDC
2024-03-27, 27th St.,OEDC
2024-03-27, 26th St.,OEDC
2024-03-27, portion of 25th and 26th St. East bajac-bajac,OEDC
2024-03-27, portion of Elicano St.,OEDC
2024-03-27, portion of Little Baguio,OEDC
2024-03-27, 27th St.,OEDC
2024-03-27, 26th St.,OEDC
2024-04-01, Brgy. New Asinan ,OEDC
2024-04-01, Brgy. Pag-Asa ,OEDC
2024-04-01, Brgy. New Kalalake ,OEDC
2024-04-01, Brgy. East Tapinac ,OEDC
2024-04-01, Portion of Brgy. West Tapinac - Portion of Esteban St. - 14th St. - Portion of Corpuz St. ,OEDC
2024-04-01, Bgry. Kalaklan - CBMU St. ,OEDC
2024-04-01, Kalaklan Ridge ,OEDC
2021-09-18 00:00:00, Samon,PANELCO3
2021-09-18 00:00:00, Pilar,PANELCO3
2021-09-18 00:00:00, Cauplasan,PANELCO3
2021-09-18 00:00:00,  B. STA. MARIA - Brgys. Cal-litang,PANELCO3
2021-09-18 00:00:00, San Miguel,PANELCO3
2021-09-18 00:00:00, San Macario Sur,PANELCO3
2021-09-18 00:00:00, San Macario Norte,PANELCO3
2021-09-18 00:00:00, Calapugan,PANELCO3
2021-09-18 00:00:00,A. NATIVIDAD - Brgys. Cacandungan (Sitio San Jose),PANELCO3
2021-09-18 00:00:00, Bato & Pao) : CANCELLED,PANELCO3
2021-09-18 00:00:00, Narra and San Vicente (except Sitios An-anonas,PANELCO3
2021-09-18 00:00:00, Flores,PANELCO3
2021-09-18 00:00:00, Cabacaraan,PANELCO3
2021-09-18 00:00:00,  C. SAN MANUEL - Brgys. Arzadon,PANELCO3
2021-09-18 00:00:00, part of Brgy. Bugayong,PANELCO3
2021-09-18 00:00:00, Vacante,PANELCO3
2021-09-18 00:00:00, Sta. Maria,PANELCO3
2021-09-18 00:00:00, Dumayat,PANELCO3
2021-09-18 00:00:00, Cili,PANELCO3
2021-09-18 00:00:00,  B. BINALONAN - Brgys. Canarvacanan,PANELCO3
2021-09-18 00:00:00, Rosario,PANELCO3
2021-09-18 00:00:00, Imbalbalatong (Purok 6&7),PANELCO3
2021-09-18 00:00:00, Buneg,PANELCO3
2021-09-18 00:00:00, Banding,PANELCO3
2021-09-18 00:00:00,       POZORRUBIO - Brgys. Alipangpang,PANELCO3
2021-09-18 00:00:00, Sta. Catalina,PANELCO3
2021-09-18 00:00:00, Moreno,PANELCO3
2021-09-18 00:00:00, Camangaan,PANELCO3
2021-09-18 00:00:00,A. BINALONAN - Brgys. Bugayong (Sitios Burobor & Casubiduan),PANELCO3
2021-09-18 00:00:00, part of Brgy. Cabalaoangan and part of Brgy. Poblacion Zone I,PANELCO3
2021-09-18 00:00:00, Poblacion Zone III,PANELCO3
2021-09-18 00:00:00, Poblacion Zone II,PANELCO3
2021-09-18 00:00:00, Mabini,PANELCO3
2021-09-18 00:00:00, Lagasit,PANELCO3
2021-09-18 00:00:00, Cabangaran,PANELCO3
2021-09-18 00:00:00, Bantog,PANELCO3
2021-09-18 00:00:00,SAN QUINTIN - Brgys. Alac,PANELCO3
2021-09-19 00:00:00, Papallasen,PANELCO3
2021-09-19 00:00:00,  UMINGAN - Brgys. Cabalitian,PANELCO3
2021-09-19 00:00:00, Mantacdang,PANELCO3
2021-09-19 00:00:00, Lumayao,PANELCO3
2021-09-19 00:00:00, Labuan,PANELCO3
